no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_assets_value
5,0,1,16.0978929436408,17.450461670052654,18,301,17.768675506723596
2,1,0,15.009433026436708,15.931766072766827,6,653,16.8456442582356
4,1,1,12.611537753638338,13.122363377404328,14,448,14.346138809026444
1,0,1,15.38412647587812,16.266515656076592,16,696,17.18624873214172
1,1,0,15.830413578506539,17.158372362613466,16,707,17.335971360453247
2,0,0,15.967272761223736,16.892822818510687,4,429,17.78956895431187
4,0,0,16.00156183470237,16.864783598446294,6,631,17.41007933260697
5,0,1,16.077273656438063,17.20328491929429,4,446,18.148872020656874
0,1,1,15.856730886823913,16.711422496236054,18,705,17.53637305793126
3,0,1,15.761420707019587,16.536805985816503,2,709,17.676240269004868
4,0,1,15.86963429165982,16.785925023533974,14,739,17.39066124674987
3,1,0,15.444751097694555,16.213405830762646,6,336,17.02635421113521
4,1,0,16.056220247240233,17.299822846336937,4,898,17.81187471182617
4,0,1,13.304684934198283,14.557447902693651,6,558,15.38412647587812
3,1,0,15.444751097694555,16.40327459319198,4,589,17.50937755358925
2,1,1,15.150511624696614,16.48273876454623,2,301,16.432906390798355
2,0,1,15.483217378522351,16.869511739642242,14,516,17.39345845137093
5,0,0,13.9108207377686,15.096444403426338,12,315,15.687312734865866
3,0,0,15.671808548329901,16.48273876454623,10,546,17.663528233416507
0,0,1,15.444751097694555,16.489659207390805,14,559,17.22995316637645
3,1,1,15.483217378522351,16.642824179893303,2,350,17.50439001207821
1,1,0,15.717618084361195,16.744034081824815,8,583,17.43718126238476
2,0,0,15.201804919084164,16.056220247240233,8,874,16.955343175492022
2,0,1,15.176487111099874,16.266515656076592,8,808,17.103912445481086
1,1,1,14.28551418721001,15.404745763080856,16,487,16.240313283682568
3,1,0,14.808762330974558,15.86963429165982,14,870,16.733281290048552
3,1,0,14.151982794585487,15.150511624696614,8,840,15.978833583624812
4,0,1,15.89495209964411,16.77042083699801,18,682,17.39066124674987
3,1,1,15.919644712234481,17.17935215308266,10,668,18.033546592528925
5,1,1,15.38412647587812,16.147654453199863,8,781,17.111347423968603
4,1,0,15.907374619642667,16.759949537130716,6,375,17.719501391695157
4,0,0,15.590462908875947,16.51687177091569,14,857,17.26866767855714
5,1,1,15.907374619642667,17.284366588100244,6,823,17.739462134257693
0,1,0,14.151982794585487,15.424948470398375,8,686,15.943742263813542
1,1,0,14.28551418721001,15.65606019136176,2,721,16.08763644347361
4,1,0,15.341566861459324,16.056220247240233,18,545,16.860032995687696
1,0,0,14.880221294956703,16.00156183470237,6,523,16.70588231586044
2,1,1,15.967272761223736,17.030378361434938,20,607,17.882826447798454
4,0,0,15.150511624696614,16.51687177091569,20,428,17.022313801598205
0,0,0,15.919644712234481,16.826131444012017,4,666,17.858561825798823
3,1,0,14.978661367769956,16.12804598181149,20,704,16.864783598446294
0,0,1,15.907374619642667,16.985196138641705,10,794,17.7355017330416
1,1,1,16.0978929436408,16.963963918535928,12,430,17.91318291027905
0,0,0,12.206072645530174,13.122363377404328,20,615,14.22097566607244
0,0,0,15.702580206996654,16.461685355348397,20,360,17.624392804472908
0,0,0,16.02378497148708,16.722411617811648,14,458,17.899804784332872
2,0,0,15.520258650202699,16.831045458814444,12,887,17.335971360453247
4,0,0,15.789591583986283,17.126053571358298,8,735,17.862064456350026
1,0,0,14.690979295318174,15.538277155705378,16,379,16.51687177091569
4,1,0,16.077273656438063,17.054189010128656,20,544,17.733515635069967
1,1,1,15.573368475516649,16.630919277386983,12,721,17.385043254445645
4,0,0,14.648419680899378,15.60727002719233,8,676,16.41076526492114
1,0,0,12.611537753638338,13.997832114758229,4,342,14.603967918328545
0,0,0,16.108045315104818,17.111347423968603,16,566,18.052511420587898
2,0,0,15.068273526459642,16.454567887579532,2,355,17.034386382832476
2,1,0,15.38412647587812,16.733281290048552,20,605,17.27182723884751
2,0,0,14.28551418721001,15.464169183551656,16,525,16.1573163641116
5,1,1,13.592367006650065,14.73180128983843,12,403,15.319587954740548
1,1,1,16.012735135300492,17.327055996795295,18,727,17.95387200560315
1,1,0,15.931766072766827,17.17935215308266,12,529,17.91815392300107
4,1,0,14.845129975145433,15.623799329143539,18,415,16.636889444373487
1,1,1,15.671808548329901,16.666217059468007,10,879,17.36225024491709
2,0,1,15.60727002719233,16.349207371921707,16,649,17.481633024955595
0,1,0,14.880221294956703,16.0978929436408,16,395,16.8456442582356
0,1,0,15.687312734865866,16.997722398460883,20,488,17.550796384892365
1,1,1,12.206072645530174,12.89921982609012,8,569,14.151982794585487
1,0,0,15.943742263813542,17.01825700090259,14,817,17.81187471182617
1,1,1,15.623799329143539,16.694709015262312,20,706,17.68879273507599
2,1,1,15.89495209964411,17.255928652779712,8,553,17.543610725231492
5,0,1,13.710150042306449,14.403297222866392,14,464,15.444751097694555
2,1,0,15.80338490611862,16.811242831518264,6,729,17.74340691254871
4,0,1,15.123843377614453,15.816990558174398,12,363,17.09265529095645
2,1,0,15.464169183551656,16.660419941783683,12,565,17.252718377149463
1,1,0,15.789591583986283,16.860032995687696,14,421,17.541203985200926
0,0,1,16.056220247240233,17.347736202032834,10,512,18.029118541013194
3,0,1,15.03928598958639,16.333207030575267,2,730,16.95966283663654
0,1,0,13.304684934198283,14.648419680899378,8,627,15.38412647587812
0,0,1,15.009433026436708,16.11809565095832,16,434,16.997722398460883
2,1,1,15.590462908875947,16.475770095230136,2,410,17.434503884614045
3,0,0,14.077874822431765,15.096444403426338,16,624,16.108045315104818
4,1,1,15.555976732804778,16.642824179893303,4,656,17.74340691254871
2,0,0,15.856730886823913,17.12239726015519,16,758,17.639794649084415
4,0,1,15.761420707019587,16.972510979114386,18,336,17.7667542765457
5,1,0,15.907374619642667,16.90199719478673,18,378,17.353567122343627
1,1,1,14.457364444136669,15.250595083253597,4,620,16.58182966719046
2,1,0,15.319587954740548,16.02378497148708,18,593,16.549878067383858
0,0,1,16.077273656438063,17.341871082580436,12,710,18.197537192638155
1,0,1,15.501909511534503,16.8456442582356,8,753,17.04631495369775
1,0,1,15.86963429165982,17.118727531266227,16,454,17.686711568872166
1,1,1,15.919644712234481,16.76519889301686,8,619,18.02763815584276
2,1,0,16.00156183470237,17.16541464523888,6,367,18.058275125304647
1,1,0,14.151982794585487,14.946912669455374,20,384,15.816990558174398
2,1,0,14.346138809026444,15.590462908875947,16,610,15.943742263813542
0,1,0,15.483217378522351,16.785925023533974,12,802,17.26549810379586
3,1,0,15.687312734865866,17.04235455248165,10,858,17.69501037168686
2,1,0,15.590462908875947,16.454567887579532,8,599,17.47135015800001
4,1,1,16.0978929436408,17.111347423968603,2,395,17.81187471182617
3,1,1,15.856730886823913,16.600521800202614,6,380,17.831893578716663
1,1,0,15.88237331743725,17.11504428584993,10,803,17.88624525454724
4,1,0,15.068273526459642,16.00156183470237,20,809,17.054189010128656
4,0,0,14.690979295318174,15.702580206996654,2,722,16.70588231586044
5,1,0,16.108045315104818,17.39066124674987,10,392,17.980624191074583
0,1,0,15.176487111099874,16.489659207390805,8,545,16.933460464242515
2,0,1,15.80338490611862,17.16541464523888,10,799,17.615484059583796
0,1,1,15.671808548329901,16.90199719478673,12,727,17.819200751918245
4,1,0,15.775605342011543,16.801192495664765,18,530,17.466168799258014
2,0,0,15.990262279448435,16.759949537130716,14,637,17.923100346936394
5,1,0,15.816990558174398,16.860032995687696,4,561,17.830090151717513
2,0,0,15.29711509888849,16.300417207752275,20,421,17.252718377149463
3,1,1,15.967272761223736,17.226658270479597,14,459,17.7073308560749
3,0,0,15.747031969567487,17.073607095985757,14,828,17.531518679466462
4,1,0,16.077273656438063,17.1296965626368,20,679,18.132998671500584
2,1,1,15.907374619642667,17.06200154986545,8,455,17.96023132751144
0,0,0,14.77102200299171,16.056220247240233,18,879,16.266515656076592
3,1,1,16.045524958123483,17.077445872292923,14,636,18.01870952509846
2,0,1,14.557447902693651,15.538277155705378,16,426,16.012735135300492
4,0,1,16.012735135300492,16.883563493097892,14,508,18.082406885384525
3,0,1,15.761420707019587,16.77042083699801,4,768,17.711404181462537
3,0,0,14.603967918328545,15.671808548329901,20,667,16.87890147999208
5,1,1,15.830413578506539,17.15483253590834,2,440,17.608750027402454
1,1,1,15.931766072766827,16.636889444373487,2,366,17.916499662905043
2,0,0,12.611537753638338,13.304684934198283,2,383,14.690979295318174
0,0,1,12.611537753638338,13.592367006650065,4,603,14.403297222866392
3,1,0,15.176487111099874,16.51687177091569,4,728,17.18624873214172
0,0,0,15.702580206996654,16.826131444012017,6,549,17.61324441699029
0,1,0,15.226497531674536,16.185754299432134,8,855,17.09265529095645
5,1,1,14.403297222866392,15.483217378522351,12,461,16.25785759333348
3,0,1,15.761420707019587,16.59432982995469,16,379,17.50937755358925
2,0,1,15.444751097694555,16.432906390798355,6,559,17.382222378104004
1,0,1,12.611537753638338,13.304684934198283,8,816,14.603967918328545
4,0,1,15.27412558066379,16.249123913364723,2,560,17.077445872292923
0,1,1,14.978661367769956,16.300417207752275,14,645,16.911088166487982
4,0,1,15.250595083253597,16.25785759333348,6,551,17.356469882001587
0,0,1,16.077273656438063,16.946647468524468,8,515,17.911520399505434
4,1,0,14.077874822431765,15.096444403426338,10,657,16.02378497148708
3,0,0,14.690979295318174,16.045524958123483,2,682,16.46875252257149
0,1,0,13.304684934198283,14.28551418721001,10,588,14.946912669455374
5,1,1,16.077273656438063,17.45309671769066,10,359,17.963395887114405
0,1,0,12.89921982609012,13.997832114758229,4,766,14.808762330974558
4,1,0,15.590462908875947,16.80623028969472,14,469,17.65065251905646
0,1,1,13.458835614025542,14.151982794585487,10,618,15.123843377614453
0,0,1,15.967272761223736,16.689075197544057,20,711,17.91318291027905
0,1,1,16.012735135300492,17.341871082580436,4,549,17.58366319297272
3,1,1,15.444751097694555,16.831045458814444,6,754,16.98098560610536
4,0,1,13.122363377404328,14.22097566607244,6,461,15.123843377614453
2,1,0,14.28551418721001,15.150511624696614,10,837,16.300417207752275
0,1,1,16.0978929436408,16.98938901690174,14,459,17.569709478198853
4,1,0,15.86963429165982,17.20665760377293,20,614,17.837284427351538
4,0,0,15.687312734865866,16.99356438831222,16,373,17.312018119430753
5,1,1,15.830413578506539,17.09265529095645,12,512,17.709369592764748
4,1,1,16.00156183470237,16.96824658032793,18,781,17.733515635069967
4,1,1,14.403297222866392,15.573368475516649,14,305,16.06680235657077
1,0,1,15.84365880525656,17.140546578660864,6,447,17.312018119430753
4,1,1,13.997832114758229,15.341566861459324,6,757,15.943742263813542
5,1,1,14.808762330974558,16.1573163641116,2,723,16.536805985816503
1,0,1,15.341566861459324,16.204273347199372,12,463,16.80623028969472
2,0,0,15.747031969567487,16.744034081824815,10,699,17.619948352712484
4,1,1,15.943742263813542,17.04235455248165,2,308,17.83369375922081
0,1,0,12.611537753638338,13.122363377404328,18,702,14.508657738524219
2,0,1,16.06680235657077,17.43985149094064,4,456,18.119575651168443
3,1,1,14.457364444136669,15.590462908875947,8,651,16.166885815127753
3,0,0,15.250595083253597,16.489659207390805,20,840,16.98938901690174
4,1,1,14.603967918328545,15.88237331743725,18,848,16.642824179893303
5,1,1,15.775605342011543,16.796129193708218,4,727,17.72753356339242
4,1,0,15.068273526459642,16.266515656076592,10,335,16.997722398460883
5,0,0,12.89921982609012,13.592367006650065,18,304,14.978661367769956
2,1,1,15.990262279448435,17.353567122343627,2,712,17.879395912701668
0,0,0,14.403297222866392,15.702580206996654,10,737,16.489659207390805
1,1,1,15.84365880525656,17.193098073987297,14,690,17.858561825798823
1,1,1,13.815510557964274,14.978661367769956,4,888,15.761420707019587
2,0,1,15.919644712234481,17.118727531266227,10,839,17.667783558986645
5,0,1,15.096444403426338,16.333207030575267,8,333,17.014183675514957
5,1,0,16.056220247240233,16.98098560610536,18,862,17.785802471516394
5,0,0,14.77102200299171,16.02378497148708,4,309,16.654589021472887
5,0,0,16.06680235657077,17.239773212557427,10,823,17.964974419407454
0,1,1,15.068273526459642,16.275099399767985,14,649,16.791040124200745
5,0,1,16.0978929436408,17.39066124674987,10,726,18.085208007664235
4,1,0,13.592367006650065,14.946912669455374,18,712,15.226497531674536
0,0,0,16.08763644347361,17.434503884614045,20,701,17.957056721670668
3,1,0,15.64005985001532,16.874217630679652,12,655,17.560297644016508
1,0,1,15.29711509888849,16.62491325332677,18,385,17.01825700090259
2,1,0,14.403297222866392,15.150511624696614,4,777,16.440179150127435
3,1,0,14.346138809026444,15.483217378522351,14,696,15.65606019136176
3,1,0,15.176487111099874,16.461685355348397,16,496,16.874217630679652
2,1,1,14.603967918328545,15.88237331743725,6,659,16.600521800202614
3,0,1,15.65606019136176,16.689075197544057,2,542,17.48927637426816
2,0,0,14.603967918328545,15.978833583624812,18,729,16.59432982995469
1,1,0,15.907374619642667,17.161899703131436,6,744,17.914842661697413
4,0,0,15.732433170146335,16.64872390202049,2,749,17.88111265132072
0,1,0,15.363073066680286,16.510137738734343,20,755,17.41007933260697
3,1,1,14.603967918328545,15.483217378522351,2,506,16.292048958081757
3,1,1,15.068273526459642,16.38045991542581,6,391,17.118727531266227
1,0,1,15.068273526459642,16.266515656076592,10,898,16.775615653875114
5,0,0,13.122363377404328,14.22097566607244,12,527,14.508657738524219
5,0,0,16.108045315104818,17.39345845137093,20,470,18.21856455983023
1,1,0,15.943742263813542,17.034386382832476,12,694,17.74537348152075
1,1,0,15.424948470398375,16.749367427800177,14,325,17.396247853458508
4,0,1,15.520258650202699,16.41076526492114,10,880,16.985196138641705
5,1,1,14.914122846632385,16.292048958081757,14,459,17.10017412337048
3,0,1,16.056220247240233,16.87890147999208,10,323,17.934547732776746
4,1,0,15.84365880525656,17.182806387950748,8,739,17.928022424141822
0,0,1,15.520258650202699,16.60667566577699,10,724,17.26549810379586
1,1,0,14.946912669455374,15.816990558174398,18,487,16.963963918535928
3,1,0,15.856730886823913,17.136942971157566,4,439,17.81737426739221
2,1,0,16.0978929436408,17.050259731988763,2,655,17.798923559479093
3,0,0,14.978661367769956,16.034714042019267,14,443,16.59432982995469
2,1,0,13.458835614025542,14.77102200299171,20,489,15.096444403426338
4,0,1,14.946912669455374,15.967272761223736,14,427,16.835935444108635
0,1,1,15.319587954740548,16.166885815127753,20,417,17.118727531266227
5,0,1,16.00156183470237,17.02635421113521,18,842,17.71343463901292
3,0,0,15.590462908875947,16.95966283663654,2,307,17.783913896828526
2,0,0,14.22097566607244,15.319587954740548,18,428,16.333207030575267
4,0,1,15.65606019136176,16.536805985816503,16,415,17.641975675030775
3,0,1,15.687312734865866,16.716932152047026,20,405,17.533948814319753
4,1,0,15.89495209964411,17.26549810379586,18,683,17.874227942543225
1,1,1,15.009433026436708,16.176364559082295,14,742,16.440179150127435
4,0,0,15.176487111099874,16.11809565095832,10,530,17.04631495369775
3,1,0,14.28551418721001,15.068273526459642,10,844,16.41820024340866
2,0,1,15.176487111099874,16.44739939810092,18,715,16.933460464242515
3,1,1,15.89495209964411,17.085079497147994,12,476,17.798923559479093
2,1,0,14.603967918328545,15.38412647587812,6,721,16.213405830762646
4,0,0,15.84365880525656,17.226658270479597,12,339,17.847979716468288
5,0,1,14.808762330974558,15.732433170146335,6,461,16.612791892794426
2,1,1,15.65606019136176,16.95966283663654,12,556,17.617718697385214
3,0,0,15.856730886823913,16.744034081824815,8,483,17.831893578716663
2,1,0,15.319587954740548,16.660419941783683,18,406,17.1296965626368
2,1,1,16.056220247240233,17.02635421113521,14,513,18.28256744182273
0,0,0,15.341566861459324,16.349207371921707,16,574,17.158372362613466
0,1,1,15.464169183551656,16.569171270318538,6,692,17.18624873214172
5,1,1,15.89495209964411,17.210018951475632,18,867,17.971263748315017
1,0,1,16.108045315104818,17.466168799258014,2,875,17.711404181462537
4,1,1,15.955576721460545,16.73867213868343,10,597,17.77441714929127
2,1,1,15.404745763080856,16.300417207752275,20,513,17.631022663011578
3,1,1,15.761420707019587,17.001863191126915,2,354,17.7073308560749
2,0,0,16.077273656438063,17.069753526669768,18,647,18.04671430290357
1,1,0,16.08763644347361,16.98098560610536,6,875,18.12496649980332
1,1,0,15.64005985001532,16.475770095230136,20,819,17.50937755358925
4,0,1,15.226497531674536,16.077273656438063,10,521,17.45309671769066
0,1,1,15.623799329143539,16.80623028969472,20,761,17.14771506813948
0,1,0,13.458835614025542,14.457364444136669,18,572,15.363073066680286
3,1,0,15.671808548329901,16.997722398460883,12,571,17.751250090009737
4,1,1,15.150511624696614,15.86963429165982,20,891,17.18967926723851
1,0,0,15.404745763080856,16.510137738734343,12,895,17.511862026916912
2,1,0,14.557447902693651,15.702580206996654,20,580,16.600521800202614
2,1,0,15.64005985001532,16.96824658032793,8,605,17.76290070722971
4,0,0,14.28551418721001,15.444751097694555,8,705,16.1378982782545
1,0,1,14.077874822431765,15.424948470398375,20,423,15.789591583986283
